water_depth_min,water_depth_max,wedge_slope,source_depth,profile,bottom_type,num_rays,len_slope,SLD_depth,SLD_avgrad,DC_axis,DC_top,DC_bot,DC_avgrad_top,DC_avgrad_bot,SSP_wmin,SSP_wmax,SSP_src,SSP_dcax,SSP_dcb,SSP_dct,SSP_sld
150,150,0,50,North Pacific Ocean Winter,2,2000,0.0,,,,,,,,1510.212813,1510.212813,1521.68168,,,,
150,150,0,70,North Pacific Ocean Winter,2,2000,0.0,,,,,,,,1510.212813,1510.212813,1518.315977,,,,
150,150,0,100,North Pacific Ocean Winter,2,2000,0.0,,,,,,,,1510.212813,1510.212813,1514.906016,,,,
150,1500,2,15,North Pacific Ocean Winter,1,2500,38659.0,,,,,,,,1510.212813,1493.98207,1523.482949,,,,
150,1500,2,30,North Pacific Ocean Winter,1,2500,38659.0,,,,,,,,1510.212813,1493.98207,1523.102227,,,,
150,1500,2,50,North Pacific Ocean Winter,1,1500,38659.0,,,,,,,,1510.212813,1493.98207,1521.68168,,,,
150,1500,2,70,North Pacific Ocean Winter,1,1000,38659.0,,,,,,,,1510.212813,1493.98207,1518.315977,,,,
150,1500,2,100,North Pacific Ocean Winter,1,1500,38659.0,,,,,,,,1510.212813,1493.98207,1514.906016,,,,
150,1500,2,150,North Pacific Ocean Winter,1,1000,38659.0,,,,,,,,1510.212813,1493.98207,1510.212813,,,,
150,1500,2,200,North Pacific Ocean Winter,1,1000,38659.0,,,,,,,,1510.212813,1493.98207,1507.463828,,,,
150,1500,2,300,North Pacific Ocean Winter,1,12500,38659.0,,,,,,,,1510.212813,1493.98207,1504.208945,,,,
150,1500,2,15,North Pacific Ocean Winter,2,500,38659.0,,,,,,,,1510.212813,1493.98207,1523.482949,,,,
150,1500,2,30,North Pacific Ocean Winter,2,1000,38659.0,,,,,,,,1510.212813,1493.98207,1523.102227,,,,
150,1500,2,50,North Pacific Ocean Winter,2,1000,38659.0,,,,,,,,1510.212813,1493.98207,1521.68168,,,,
150,1500,2,70,North Pacific Ocean Winter,2,1000,38659.0,,,,,,,,1510.212813,1493.98207,1518.315977,,,,
150,1500,2,100,North Pacific Ocean Winter,2,1500,38659.0,,,,,,,,1510.212813,1493.98207,1514.906016,,,,
150,1500,2,150,North Pacific Ocean Winter,2,1000,38659.0,,,,,,,,1510.212813,1493.98207,1510.212813,,,,
150,1500,2,200,North Pacific Ocean Winter,2,1000,38659.0,,,,,,,,1510.212813,1493.98207,1507.463828,,,,
150,1500,2,300,North Pacific Ocean Winter,2,1000,38659.0,,,,,,,,1510.212813,1493.98207,1504.208945,,,,
250,250,0,15,North Pacific Ocean Winter,1,1500,0.0,,,,,,,,1505.648906,1505.648906,1523.482949,,,,
250,250,0,30,North Pacific Ocean Winter,1,1500,0.0,,,,,,,,1505.648906,1505.648906,1523.102227,,,,
250,250,0,50,North Pacific Ocean Winter,1,1500,0.0,,,,,,,,1505.648906,1505.648906,1521.68168,,,,
250,250,0,70,North Pacific Ocean Winter,1,1500,0.0,,,,,,,,1505.648906,1505.648906,1518.315977,,,,
250,250,0,100,North Pacific Ocean Winter,1,1500,0.0,,,,,,,,1505.648906,1505.648906,1514.906016,,,,
250,250,0,150,North Pacific Ocean Winter,1,1500,0.0,,,,,,,,1505.648906,1505.648906,1510.212813,,,,
250,250,0,200,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1505.648906,1505.648906,1507.463828,,,,
250,250,0,15,North Pacific Ocean Winter,2,1500,0.0,,,,,,,,1505.648906,1505.648906,1523.482949,,,,
250,250,0,30,North Pacific Ocean Winter,2,1500,0.0,,,,,,,,1505.648906,1505.648906,1523.102227,,,,
250,250,0,50,North Pacific Ocean Winter,2,1500,0.0,,,,,,,,1505.648906,1505.648906,1521.68168,,,,
250,250,0,70,North Pacific Ocean Winter,2,1500,0.0,,,,,,,,1505.648906,1505.648906,1518.315977,,,,
250,250,0,100,North Pacific Ocean Winter,2,1500,0.0,,,,,,,,1505.648906,1505.648906,1514.906016,,,,
250,250,0,150,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1505.648906,1505.648906,1510.212813,,,,
250,250,0,200,North Pacific Ocean Winter,2,1500,0.0,,,,,,,,1505.648906,1505.648906,1507.463828,,,,
250,1500,2,15,North Pacific Ocean Winter,1,1500,35795.0,,,,,,,,1505.648906,1493.98207,1523.482949,,,,
250,1500,2,30,North Pacific Ocean Winter,1,1000,35795.0,,,,,,,,1505.648906,1493.98207,1523.102227,,,,
250,1500,2,50,North Pacific Ocean Winter,1,1500,35795.0,,,,,,,,1505.648906,1493.98207,1521.68168,,,,
250,1500,2,70,North Pacific Ocean Winter,1,1500,35795.0,,,,,,,,1505.648906,1493.98207,1518.315977,,,,
250,1500,2,100,North Pacific Ocean Winter,1,2000,35795.0,,,,,,,,1505.648906,1493.98207,1514.906016,,,,
250,1500,2,150,North Pacific Ocean Winter,1,1500,35795.0,,,,,,,,1505.648906,1493.98207,1510.212813,,,,
250,1500,2,200,North Pacific Ocean Winter,1,1500,35795.0,,,,,,,,1505.648906,1493.98207,1507.463828,,,,
250,1500,2,300,North Pacific Ocean Winter,1,1000,35795.0,,,,,,,,1505.648906,1493.98207,1504.208945,,,,
250,1500,2,15,North Pacific Ocean Winter,2,1000,35795.0,,,,,,,,1505.648906,1493.98207,1523.482949,,,,
250,1500,2,30,North Pacific Ocean Winter,2,2000,35795.0,,,,,,,,1505.648906,1493.98207,1523.102227,,,,
250,1500,2,50,North Pacific Ocean Winter,2,2500,35795.0,,,,,,,,1505.648906,1493.98207,1521.68168,,,,
250,1500,2,70,North Pacific Ocean Winter,2,1500,35795.0,,,,,,,,1505.648906,1493.98207,1518.315977,,,,
250,1500,2,100,North Pacific Ocean Winter,2,2000,35795.0,,,,,,,,1505.648906,1493.98207,1514.906016,,,,
250,1500,2,150,North Pacific Ocean Winter,2,1500,35795.0,,,,,,,,1505.648906,1493.98207,1510.212813,,,,
250,1500,2,200,North Pacific Ocean Winter,2,1500,35795.0,,,,,,,,1505.648906,1493.98207,1507.463828,,,,
250,1500,2,300,North Pacific Ocean Winter,2,7000,35795.0,,,,,,,,1505.648906,1493.98207,1504.208945,,,,
350,350,0,15,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1502.750078,1502.750078,1523.482949,,,,
350,350,0,30,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1502.750078,1502.750078,1523.102227,,,,
350,350,0,50,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1502.750078,1502.750078,1521.68168,,,,
350,350,0,70,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1502.750078,1502.750078,1518.315977,,,,
350,350,0,100,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1502.750078,1502.750078,1514.906016,,,,
350,350,0,150,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1502.750078,1502.750078,1510.212813,,,,
350,350,0,200,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1502.750078,1502.750078,1507.463828,,,,
350,350,0,300,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1502.750078,1502.750078,1504.208945,,,,
350,350,0,15,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1502.750078,1502.750078,1523.482949,,,,
350,350,0,30,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1502.750078,1502.750078,1523.102227,,,,
350,350,0,50,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1502.750078,1502.750078,1521.68168,,,,
350,350,0,70,North Pacific Ocean Winter,2,1500,0.0,,,,,,,,1502.750078,1502.750078,1518.315977,,,,
350,350,0,100,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1502.750078,1502.750078,1514.906016,,,,
350,350,0,150,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1502.750078,1502.750078,1510.212813,,,,
350,350,0,200,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1502.750078,1502.750078,1507.463828,,,,
350,350,0,300,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1502.750078,1502.750078,1504.208945,,,,
350,1500,2,15,North Pacific Ocean Winter,1,3500,32932.0,,,,,,,,1502.750078,1493.98207,1523.482949,,,,
350,1500,2,30,North Pacific Ocean Winter,1,2500,32932.0,,,,,,,,1502.750078,1493.98207,1523.102227,,,,
350,1500,2,50,North Pacific Ocean Winter,1,2000,32932.0,,,,,,,,1502.750078,1493.98207,1521.68168,,,,
350,1500,2,70,North Pacific Ocean Winter,1,1500,32932.0,,,,,,,,1502.750078,1493.98207,1518.315977,,,,
350,1500,2,100,North Pacific Ocean Winter,1,2000,32932.0,,,,,,,,1502.750078,1493.98207,1514.906016,,,,
350,1500,2,150,North Pacific Ocean Winter,1,1500,32932.0,,,,,,,,1502.750078,1493.98207,1510.212813,,,,
350,1500,2,200,North Pacific Ocean Winter,1,1500,32932.0,,,,,,,,1502.750078,1493.98207,1507.463828,,,,
350,1500,2,300,North Pacific Ocean Winter,1,1000,32932.0,,,,,,,,1502.750078,1493.98207,1504.208945,,,,
350,1500,2,15,North Pacific Ocean Winter,2,1000,32932.0,,,,,,,,1502.750078,1493.98207,1523.482949,,,,
350,1500,2,30,North Pacific Ocean Winter,2,1500,32932.0,,,,,,,,1502.750078,1493.98207,1523.102227,,,,
350,1500,2,50,North Pacific Ocean Winter,2,1500,32932.0,,,,,,,,1502.750078,1493.98207,1521.68168,,,,
350,1500,2,70,North Pacific Ocean Winter,2,1500,32932.0,,,,,,,,1502.750078,1493.98207,1518.315977,,,,
350,1500,2,100,North Pacific Ocean Winter,2,2000,32932.0,,,,,,,,1502.750078,1493.98207,1514.906016,,,,
350,1500,2,150,North Pacific Ocean Winter,2,1500,32932.0,,,,,,,,1502.750078,1493.98207,1510.212813,,,,
350,1500,2,200,North Pacific Ocean Winter,2,1500,32932.0,,,,,,,,1502.750078,1493.98207,1507.463828,,,,
350,1500,2,300,North Pacific Ocean Winter,2,1500,32932.0,,,,,,,,1502.750078,1493.98207,1504.208945,,,,
450,1500,-2,50,North Pacific Ocean Winter,1,15000,30068.0,,,,,,,,1499.872461,1493.98207,1521.68168,,,,
450,1500,-2,50,North Pacific Ocean Winter,2,15000,30068.0,,,,,,,,1499.872461,1493.98207,1521.68168,,,,
450,450,0,15,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1499.872461,1499.872461,1523.482949,,,,
450,450,0,30,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1499.872461,1499.872461,1523.102227,,,,
450,450,0,50,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1499.872461,1499.872461,1521.68168,,,,
450,450,0,70,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1499.872461,1499.872461,1518.315977,,,,
450,450,0,100,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1499.872461,1499.872461,1514.906016,,,,
450,450,0,150,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1499.872461,1499.872461,1510.212813,,,,
450,450,0,200,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1499.872461,1499.872461,1507.463828,,,,
450,450,0,300,North Pacific Ocean Winter,1,1000,0.0,,,,,,,,1499.872461,1499.872461,1504.208945,,,,
450,450,0,15,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1499.872461,1499.872461,1523.482949,,,,
450,450,0,30,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1499.872461,1499.872461,1523.102227,,,,
450,450,0,50,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1499.872461,1499.872461,1521.68168,,,,
450,450,0,70,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1499.872461,1499.872461,1518.315977,,,,
450,450,0,100,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1499.872461,1499.872461,1514.906016,,,,
450,450,0,150,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1499.872461,1499.872461,1510.212813,,,,
450,450,0,200,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1499.872461,1499.872461,1507.463828,,,,
450,450,0,300,North Pacific Ocean Winter,2,1000,0.0,,,,,,,,1499.872461,1499.872461,1504.208945,,,,
450,1500,2,15,North Pacific Ocean Winter,1,1000,30068.0,,,,,,,,1499.872461,1493.98207,1523.482949,,,,
450,1500,2,30,North Pacific Ocean Winter,1,1000,30068.0,,,,,,,,1499.872461,1493.98207,1523.102227,,,,
450,1500,2,50,North Pacific Ocean Winter,1,1500,30068.0,,,,,,,,1499.872461,1493.98207,1521.68168,,,,
450,1500,2,70,North Pacific Ocean Winter,1,1500,30068.0,,,,,,,,1499.872461,1493.98207,1518.315977,,,,
450,1500,2,100,North Pacific Ocean Winter,1,2000,30068.0,,,,,,,,1499.872461,1493.98207,1514.906016,,,,
450,1500,2,150,North Pacific Ocean Winter,1,1500,30068.0,,,,,,,,1499.872461,1493.98207,1510.212813,,,,
450,1500,2,200,North Pacific Ocean Winter,1,1500,30068.0,,,,,,,,1499.872461,1493.98207,1507.463828,,,,
450,1500,2,300,North Pacific Ocean Winter,1,1000,30068.0,,,,,,,,1499.872461,1493.98207,1504.208945,,,,
450,1500,2,15,North Pacific Ocean Winter,2,1000,30068.0,,,,,,,,1499.872461,1493.98207,1523.482949,,,,
450,1500,2,30,North Pacific Ocean Winter,2,1000,30068.0,,,,,,,,1499.872461,1493.98207,1523.102227,,,,
450,1500,2,50,North Pacific Ocean Winter,2,1500,30068.0,,,,,,,,1499.872461,1493.98207,1521.68168,,,,
450,1500,2,70,North Pacific Ocean Winter,2,1500,30068.0,,,,,,,,1499.872461,1493.98207,1518.315977,,,,
450,1500,2,100,North Pacific Ocean Winter,2,2000,30068.0,,,,,,,,1499.872461,1493.98207,1514.906016,,,,
450,1500,2,150,North Pacific Ocean Winter,2,1500,30068.0,,,,,,,,1499.872461,1493.98207,1510.212813,,,,
450,1500,2,200,North Pacific Ocean Winter,2,1500,30068.0,,,,,,,,1499.872461,1493.98207,1507.463828,,,,
450,1500,2,300,North Pacific Ocean Winter,2,1000,30068.0,,,,,,,,1499.872461,1493.98207,1504.208945,,,,
600,1500,-2,15,North Pacific Ocean Winter,1,15000,25773.0,,,,,,,,1495.954844,1493.98207,1523.482949,,,,
600,1500,-2,30,North Pacific Ocean Winter,1,15000,25773.0,,,,,,,,1495.954844,1493.98207,1523.102227,,,,
600,1500,-2,50,North Pacific Ocean Winter,1,15000,25773.0,,,,,,,,1495.954844,1493.98207,1521.68168,,,,
600,1500,-2,70,North Pacific Ocean Winter,1,15000,25773.0,,,,,,,,1495.954844,1493.98207,1518.315977,,,,
600,1500,-2,150,North Pacific Ocean Winter,1,12500,25773.0,,,,,,,,1495.954844,1493.98207,1510.212813,,,,
600,1500,-2,200,North Pacific Ocean Winter,1,15000,25773.0,,,,,,,,1495.954844,1493.98207,1507.463828,,,,
600,1500,-2,300,North Pacific Ocean Winter,1,12500,25773.0,,,,,,,,1495.954844,1493.98207,1504.208945,,,,
600,1500,-2,15,North Pacific Ocean Winter,2,8000,25773.0,,,,,,,,1495.954844,1493.98207,1523.482949,,,,
600,1500,-2,30,North Pacific Ocean Winter,2,10000,25773.0,,,,,,,,1495.954844,1493.98207,1523.102227,,,,
600,1500,-2,50,North Pacific Ocean Winter,2,8000,25773.0,,,,,,,,1495.954844,1493.98207,1521.68168,,,,
600,1500,-2,70,North Pacific Ocean Winter,2,7000,25773.0,,,,,,,,1495.954844,1493.98207,1518.315977,,,,
600,1500,-2,100,North Pacific Ocean Winter,2,8000,25773.0,,,,,,,,1495.954844,1493.98207,1514.906016,,,,
600,1500,-2,150,North Pacific Ocean Winter,2,9000,25773.0,,,,,,,,1495.954844,1493.98207,1510.212813,,,,
600,1500,-2,200,North Pacific Ocean Winter,2,9000,25773.0,,,,,,,,1495.954844,1493.98207,1507.463828,,,,
600,1500,-2,300,North Pacific Ocean Winter,2,12500,25773.0,,,,,,,,1495.954844,1493.98207,1504.208945,,,,
600,600,0,15,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1495.954844,1495.954844,1523.482949,,,,
600,600,0,30,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1495.954844,1495.954844,1523.102227,,,,
600,600,0,50,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1495.954844,1495.954844,1521.68168,,,,
600,600,0,70,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1495.954844,1495.954844,1518.315977,,,,
600,600,0,100,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1495.954844,1495.954844,1514.906016,,,,
600,600,0,150,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1495.954844,1495.954844,1510.212813,,,,
600,600,0,200,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1495.954844,1495.954844,1507.463828,,,,
600,600,0,300,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1495.954844,1495.954844,1504.208945,,,,
600,600,0,15,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1495.954844,1495.954844,1523.482949,,,,
600,600,0,30,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1495.954844,1495.954844,1523.102227,,,,
600,600,0,50,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1495.954844,1495.954844,1521.68168,,,,
600,600,0,70,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1495.954844,1495.954844,1518.315977,,,,
600,600,0,100,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1495.954844,1495.954844,1514.906016,,,,
600,600,0,150,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1495.954844,1495.954844,1510.212813,,,,
600,600,0,200,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1495.954844,1495.954844,1507.463828,,,,
600,600,0,300,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1495.954844,1495.954844,1504.208945,,,,
600,1500,2,15,North Pacific Ocean Winter,1,1000,25773.0,,,,,,,,1495.954844,1493.98207,1523.482949,,,,
600,1500,2,30,North Pacific Ocean Winter,1,1000,25773.0,,,,,,,,1495.954844,1493.98207,1523.102227,,,,
600,1500,2,50,North Pacific Ocean Winter,1,1500,25773.0,,,,,,,,1495.954844,1493.98207,1521.68168,,,,
600,1500,2,70,North Pacific Ocean Winter,1,1500,25773.0,,,,,,,,1495.954844,1493.98207,1518.315977,,,,
600,1500,2,100,North Pacific Ocean Winter,1,2000,25773.0,,,,,,,,1495.954844,1493.98207,1514.906016,,,,
600,1500,2,150,North Pacific Ocean Winter,1,1500,25773.0,,,,,,,,1495.954844,1493.98207,1510.212813,,,,
600,1500,2,200,North Pacific Ocean Winter,1,1500,25773.0,,,,,,,,1495.954844,1493.98207,1507.463828,,,,
600,1500,2,300,North Pacific Ocean Winter,1,1000,25773.0,,,,,,,,1495.954844,1493.98207,1504.208945,,,,
600,1500,2,15,North Pacific Ocean Winter,2,1000,25773.0,,,,,,,,1495.954844,1493.98207,1523.482949,,,,
600,1500,2,30,North Pacific Ocean Winter,2,1000,25773.0,,,,,,,,1495.954844,1493.98207,1523.102227,,,,
600,1500,2,50,North Pacific Ocean Winter,2,1500,25773.0,,,,,,,,1495.954844,1493.98207,1521.68168,,,,
600,1500,2,70,North Pacific Ocean Winter,2,1500,25773.0,,,,,,,,1495.954844,1493.98207,1518.315977,,,,
600,1500,2,100,North Pacific Ocean Winter,2,2000,25773.0,,,,,,,,1495.954844,1493.98207,1514.906016,,,,
600,1500,2,150,North Pacific Ocean Winter,2,1500,25773.0,,,,,,,,1495.954844,1493.98207,1510.212813,,,,
600,1500,2,200,North Pacific Ocean Winter,2,1500,25773.0,,,,,,,,1495.954844,1493.98207,1507.463828,,,,
600,1500,2,300,North Pacific Ocean Winter,2,1000,25773.0,,,,,,,,1495.954844,1493.98207,1504.208945,,,,
750,1500,-2,15,North Pacific Ocean Winter,1,4000,21477.0,,,,,,,,1493.1319335,1493.98207,1523.482949,,,,
750,1500,-2,30,North Pacific Ocean Winter,1,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1523.102227,,,,
750,1500,-2,50,North Pacific Ocean Winter,1,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1521.68168,,,,
750,1500,-2,70,North Pacific Ocean Winter,1,2000,21477.0,,,,,,,,1493.1319335,1493.98207,1518.315977,,,,
750,1500,-2,100,North Pacific Ocean Winter,1,2000,21477.0,,,,,,,,1493.1319335,1493.98207,1514.906016,,,,
750,1500,-2,150,North Pacific Ocean Winter,1,2500,21477.0,,,,,,,,1493.1319335,1493.98207,1510.212813,,,,
750,1500,-2,200,North Pacific Ocean Winter,1,2500,21477.0,,,,,,,,1493.1319335,1493.98207,1507.463828,,,,
750,1500,-2,300,North Pacific Ocean Winter,1,3000,21477.0,,,,,,,,1493.1319335,1493.98207,1504.208945,,,,
750,1500,-2,15,North Pacific Ocean Winter,2,3500,21477.0,,,,,,,,1493.1319335,1493.98207,1523.482949,,,,
750,1500,-2,30,North Pacific Ocean Winter,2,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1523.102227,,,,
750,1500,-2,50,North Pacific Ocean Winter,2,2000,21477.0,,,,,,,,1493.1319335,1493.98207,1521.68168,,,,
750,1500,-2,70,North Pacific Ocean Winter,2,2500,21477.0,,,,,,,,1493.1319335,1493.98207,1518.315977,,,,
750,1500,-2,100,North Pacific Ocean Winter,2,3500,21477.0,,,,,,,,1493.1319335,1493.98207,1514.906016,,,,
750,1500,-2,150,North Pacific Ocean Winter,2,2000,21477.0,,,,,,,,1493.1319335,1493.98207,1510.212813,,,,
750,1500,-2,200,North Pacific Ocean Winter,2,3000,21477.0,,,,,,,,1493.1319335,1493.98207,1507.463828,,,,
750,1500,-2,300,North Pacific Ocean Winter,2,3000,21477.0,,,,,,,,1493.1319335,1493.98207,1504.208945,,,,
750,750,0,15,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1493.1319335,1493.1319335,1523.482949,,,,
750,750,0,30,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1493.1319335,1493.1319335,1523.102227,,,,
750,750,0,50,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1493.1319335,1493.1319335,1521.68168,,,,
750,750,0,70,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1493.1319335,1493.1319335,1518.315977,,,,
750,750,0,100,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1493.1319335,1493.1319335,1514.906016,,,,
750,750,0,150,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1493.1319335,1493.1319335,1510.212813,,,,
750,750,0,200,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1493.1319335,1493.1319335,1507.463828,,,,
750,750,0,300,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1493.1319335,1493.1319335,1504.208945,,,,
750,750,0,15,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1493.1319335,1493.1319335,1523.482949,,,,
750,750,0,30,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1493.1319335,1493.1319335,1523.102227,,,,
750,750,0,50,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1493.1319335,1493.1319335,1521.68168,,,,
750,750,0,70,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1493.1319335,1493.1319335,1518.315977,,,,
750,750,0,100,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1493.1319335,1493.1319335,1514.906016,,,,
750,750,0,150,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1493.1319335,1493.1319335,1510.212813,,,,
750,750,0,200,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1493.1319335,1493.1319335,1507.463828,,,,
750,750,0,300,North Pacific Ocean Winter,2,500,0.0,,,,,,,,1493.1319335,1493.1319335,1504.208945,,,,
750,1500,2,15,North Pacific Ocean Winter,1,1000,21477.0,,,,,,,,1493.1319335,1493.98207,1523.482949,,,,
750,1500,2,30,North Pacific Ocean Winter,1,1000,21477.0,,,,,,,,1493.1319335,1493.98207,1523.102227,,,,
750,1500,2,50,North Pacific Ocean Winter,1,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1521.68168,,,,
750,1500,2,70,North Pacific Ocean Winter,1,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1518.315977,,,,
750,1500,2,100,North Pacific Ocean Winter,1,2000,21477.0,,,,,,,,1493.1319335,1493.98207,1514.906016,,,,
750,1500,2,150,North Pacific Ocean Winter,1,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1510.212813,,,,
750,1500,2,200,North Pacific Ocean Winter,1,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1507.463828,,,,
750,1500,2,300,North Pacific Ocean Winter,1,1000,21477.0,,,,,,,,1493.1319335,1493.98207,1504.208945,,,,
750,1500,2,15,North Pacific Ocean Winter,2,1000,21477.0,,,,,,,,1493.1319335,1493.98207,1523.482949,,,,
750,1500,2,30,North Pacific Ocean Winter,2,1000,21477.0,,,,,,,,1493.1319335,1493.98207,1523.102227,,,,
750,1500,2,50,North Pacific Ocean Winter,2,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1521.68168,,,,
750,1500,2,70,North Pacific Ocean Winter,2,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1518.315977,,,,
750,1500,2,100,North Pacific Ocean Winter,2,2000,21477.0,,,,,,,,1493.1319335,1493.98207,1514.906016,,,,
750,1500,2,150,North Pacific Ocean Winter,2,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1510.212813,,,,
750,1500,2,200,North Pacific Ocean Winter,2,1500,21477.0,,,,,,,,1493.1319335,1493.98207,1507.463828,,,,
750,1500,2,300,North Pacific Ocean Winter,2,1000,21477.0,,,,,,,,1493.1319335,1493.98207,1504.208945,,,,
900,1500,-2,15,North Pacific Ocean Winter,1,500,17182.0,,,,,,,,1491.651641,1493.98207,1523.482949,,,,
900,1500,-2,30,North Pacific Ocean Winter,1,500,17182.0,,,,,,,,1491.651641,1493.98207,1523.102227,,,,
900,1500,-2,50,North Pacific Ocean Winter,1,500,17182.0,,,,,,,,1491.651641,1493.98207,1521.68168,,,,
900,1500,-2,70,North Pacific Ocean Winter,1,500,17182.0,,,,,,,,1491.651641,1493.98207,1518.315977,,,,
900,1500,-2,100,North Pacific Ocean Winter,1,500,17182.0,,,,,,,,1491.651641,1493.98207,1514.906016,,,,
900,1500,-2,150,North Pacific Ocean Winter,1,500,17182.0,,,,,,,,1491.651641,1493.98207,1510.212813,,,,
900,1500,-2,200,North Pacific Ocean Winter,1,500,17182.0,,,,,,,,1491.651641,1493.98207,1507.463828,,,,
900,1500,-2,300,North Pacific Ocean Winter,1,500,17182.0,,,,,,,,1491.651641,1493.98207,1504.208945,,,,
900,1500,-2,15,North Pacific Ocean Winter,2,500,17182.0,,,,,,,,1491.651641,1493.98207,1523.482949,,,,
900,1500,-2,30,North Pacific Ocean Winter,2,500,17182.0,,,,,,,,1491.651641,1493.98207,1523.102227,,,,
900,1500,-2,50,North Pacific Ocean Winter,2,500,17182.0,,,,,,,,1491.651641,1493.98207,1521.68168,,,,
900,1500,-2,70,North Pacific Ocean Winter,2,500,17182.0,,,,,,,,1491.651641,1493.98207,1518.315977,,,,
900,1500,-2,100,North Pacific Ocean Winter,2,500,17182.0,,,,,,,,1491.651641,1493.98207,1514.906016,,,,
900,1500,-2,150,North Pacific Ocean Winter,2,500,17182.0,,,,,,,,1491.651641,1493.98207,1510.212813,,,,
900,1500,-2,200,North Pacific Ocean Winter,2,500,17182.0,,,,,,,,1491.651641,1493.98207,1507.463828,,,,
900,1500,-2,300,North Pacific Ocean Winter,2,500,17182.0,,,,,,,,1491.651641,1493.98207,1504.208945,,,,
900,900,0,15,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1491.651641,1491.651641,1523.482949,,,,
900,900,0,30,North Pacific Ocean Winter,1,500,0.0,,,,,,,,1491.651641,1491.651641,1523.102227,,,,
