,water_depth_min,water_depth_max,wedge_slope,source_depth,bottom_type,len_slope,SLD_depth,SLD_avgrad,DC_axis,DC_top,DC_bot,DC_avgrad_top,DC_avgrad_bot,SSP_wmin,SSP_wmax,SSP_src,SSP_dcax,SSP_dcb,SSP_dct,SSP_sld,Autumn,Spring,Summer,Winter,Labrador-Sea,Mediterranean-Sea,North-Pacific-Ocean,Norwegian-Sea,South-Atlantic-Ocean,South-Pacific-Ocean
107,900,900,0,30,2,0.0,0.0,0.0,100.0,0.0,900.0,-0.1380200083333331,0.01211103058823509,1522.020039,1522.020039,1516.212227,1512.183359,1522.020039,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108,250,1500,-2,200,1,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.149648,1469.939883,1483.043672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109,250,1500,-2,30,1,35795.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1467.476133,1482.290938,1472.106406,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
110,1050,1050,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.091172,1492.091172,1532.885293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
111,750,1500,2,30,1,21477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.38818359375,1485.604453125,1497.2805859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
112,450,1500,-2,100,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.354863,1470.076484,1480.556953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,250,1500,2,200,2,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.636797,1493.63168,1507.569883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
114,250,1500,2,200,2,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.327852,1470.093633,1478.931289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,150,150,0,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.895625,1465.895625,1471.131523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
116,450,1500,-2,100,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.91957,1493.553242,1514.305742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
117,1050,1500,2,50,2,12886.0,0.0,0.0,70.0,50.0,100.0,-0.01411130000000185,0.01135286666666768,1476.8118945,1482.35875,1463.768867,1463.486641,1463.827227,1463.768867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,250,250,0,50,2,0.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1477.376797,1477.376797,1475.27125,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
119,1200,1200,0,150,2,0.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1466.181367,1466.181367,1479.700547,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
120,250,1500,2,300,1,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.636797,1493.63168,1503.914766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
121,1050,1050,0,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.3721875,1481.3721875,1487.220546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
122,1200,1500,2,100,2,8591.0,0.0,0.0,70.0,50.0,100.0,-0.01411130000000185,0.01135286666666768,1478.303086,1482.35875,1463.827227,1463.486641,1463.827227,1463.768867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
123,350,350,0,70,1,0.0,0.0,0.0,100.0,30.0,350.0,-0.06654818888888737,0.01044173499999942,1514.8581835,1514.8581835,1512.291289,1512.183359,1514.8581835,1516.212227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
124,250,1500,-2,30,2,35795.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1513.794492,1531.742461,1528.59418,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125,750,750,0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.152578,1467.152578,1477.29043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,1200,1500,-2,150,2,8591.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1478.807656,1482.272617,1465.418359,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127,1050,1500,-2,200,1,12886.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1464.380547,1470.175508,1480.354609,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
128,900,1500,-2,30,1,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.536563,1482.384961,1470.970039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129,750,1500,2,15,2,21477.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1519.6938475,1531.777734,1519.959336,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130,450,1500,2,50,2,30068.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1515.9086915,1531.777734,1513.369141,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
131,1050,1500,-2,100,2,12886.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1464.380547,1470.175508,1477.913711,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
132,450,450,0,200,1,0.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1479.513672,1479.513672,1480.354609,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
133,1200,1500,-2,15,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.035664,1470.093633,1476.8904885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134,450,1500,-2,15,2,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.945742,1493.999375,1532.885293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135,1200,1500,2,50,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.823906,1493.63168,1521.773242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136,250,1500,-2,150,1,35795.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1480.969023,1470.175508,1479.700547,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
137,250,1500,-2,15,1,35795.0,50.0,0.02309990714285927,0.0,0.0,0.0,0.0,0.0,1476.038047,1483.729102,1483.180547,0.0,0.0,0.0,1484.245547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,900,1500,2,200,1,17182.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1522.020039,1531.777734,1513.210391,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139,750,1500,-2,50,2,21477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.0822655,1493.999375,1524.978359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140,750,750,0,200,1,0.0,0.0,0.0,250.0,100.0,750.0,-0.03666992187499887,0.006284492187499836,1481.38818359375,1481.38818359375,1478.5412890625,1478.2459375,1481.38818359375,1482.3615234375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
141,450,1500,2,300,2,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.3675395,1482.384961,1471.801523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142,250,1500,-2,50,2,35795.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1513.78457,1531.777734,1513.369141,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
143,450,450,0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.945742,1499.945742,1513.730508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
144,1200,1200,0,30,2,0.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1478.344961,1478.344961,1472.106406,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
145,900,900,0,200,2,0.0,0.0,0.0,125.0,30.0,900.0,-0.190269115000001,0.01131347750000032,1521.990117,1521.990117,1513.356836,1512.989531,1521.990117,1528.59418,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146,1050,1500,2,70,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.4809375,1470.093633,1476.800664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147,1050,1500,-2,300,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.607539,1469.939883,1482.628086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
148,450,1500,-2,30,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.3675395,1482.384961,1470.970039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
149,900,1500,-2,30,2,17182.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1464.51418,1470.175508,1474.271328,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
150,1200,1500,-2,200,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.605273,1483.827578,1475.662422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,750,1500,-2,200,2,21477.0,0.0,0.0,500.0,50.0,1500.0,-0.02786806242424262,0.009067539000000128,1476.9211325,1483.729102,1477.637578,1474.661563,1483.729102,1484.245547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152,350,350,0,70,2,0.0,0.0,0.0,150.0,70.0,350.0,-0.02923324666666657,0.007373339999999189,1514.809551,1514.809551,1515.840469,1513.334883,1514.809551,1515.840469,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153,250,250,0,70,1,0.0,0.0,0.0,150.0,70.0,250.0,-0.02923324666666657,0.007222260000000915,1514.057109,1514.057109,1515.840469,1513.334883,1514.057109,1515.840469,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154,1200,1200,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.538438,1478.538438,1470.440625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
155,600,600,0,300,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.070508,1472.070508,1468.500117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
156,600,600,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.836328,1495.836328,1524.8044335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
157,350,1500,2,150,2,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.279238,1482.35875,1465.659844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158,350,1500,2,300,1,32932.0,0.0,0.0,250.0,70.0,1500.0,-0.06172942708333329,0.005886812499999905,1479.47681640625,1485.604453125,1478.7901171875,1478.2459375,1485.604453125,1487.220546875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
159,150,1500,2,50,1,38659.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1465.895625,1482.290938,1471.131523,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160,50,1500,2,15,2,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.786484,1531.742461,1537.3548635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
161,450,1500,2,30,1,30068.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1515.9096485,1531.869609,1526.161641,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
162,600,1500,2,100,1,25773.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1517.753789,1531.869609,1513.961914,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,1050,1050,0,150,1,0.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1476.853574,1476.853574,1465.895625,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
164,750,1500,2,200,1,21477.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1519.770215,1531.729727,1513.696211,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
165,1200,1200,0,15,1,0.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1526.850859,1526.850859,1526.732051,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,350,1500,2,150,1,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.551367,1470.076484,1480.3175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,250,1500,2,300,1,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.311133,1482.35875,1468.500117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168,750,1500,-2,50,1,21477.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1519.794785,1531.869609,1521.349297,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
169,450,450,0,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.872461,1499.872461,1521.68168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
170,150,150,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.039727,1513.039727,1517.786484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,750,1500,-2,50,1,21477.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1473.825254,1482.290938,1471.131523,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
172,750,750,0,50,2,0.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1468.180254,1468.180254,1475.117383,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
173,750,1500,-2,50,2,21477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.649043,1470.076484,1482.829883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
174,150,1500,-2,50,2,38659.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1465.895625,1482.290938,1471.131523,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
175,1200,1500,2,15,2,8591.0,30.0,0.02405338333333779,0.0,0.0,0.0,0.0,0.0,1478.538438,1482.384961,1470.8626955,0.0,0.0,0.0,1470.970039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176,50,1500,2,70,1,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.461953,1483.797305,1478.139609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
177,1200,1200,0,100,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.035664,1466.035664,1477.29043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178,250,1500,2,150,2,35795.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1467.779727,1482.272617,1465.418359,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179,50,1500,2,200,1,41523.0,0.0,0.0,500.0,150.0,900.0,-0.008094420000000225,0.008260937499999841,1479.461953,1483.797305,1477.27625,1474.533672,1477.838047,1477.366719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
180,900,900,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.231602,1464.231602,1476.422773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181,600,1500,2,100,2,25773.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1517.767734,1531.729727,1512.945547,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
182,1200,1200,0,300,2,0.0,0.0,0.0,500.0,70.0,1200.0,-0.02502400866666691,0.008678682857142968,1480.736641,1480.736641,1475.463477,1474.661563,1480.736641,1483.119375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
183,750,1500,2,200,2,21477.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1519.770215,1531.729727,1513.696211,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
184,1200,1200,0,100,1,0.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1480.533359,1480.533359,1477.321953,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185,350,350,0,200,1,0.0,0.0,0.0,125.0,50.0,350.0,-0.07356388666666666,0.00712086200000067,1514.7195505,1514.7195505,1513.356836,1512.989531,1514.7195505,1517.786484,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
186,50,1500,2,30,2,41523.0,50.0,0.02309990714285927,0.0,0.0,0.0,0.0,0.0,1484.245547,1483.729102,1483.595,0.0,0.0,0.0,1484.245547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
187,350,1500,2,150,1,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.894238,1493.553242,1510.056563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188,600,600,0,150,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.346367,1473.346367,1478.532734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
189,250,1500,-2,150,1,35795.0,0.0,0.0,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1470.749727,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
190,900,1500,-2,150,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.450859,1482.35875,1465.659844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
191,1200,1500,2,150,2,8591.0,0.0,0.0,500.0,150.0,900.0,-0.008094420000000225,0.008260937499999841,1480.58918,1483.797305,1477.366719,1474.533672,1477.838047,1477.366719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
192,600,1500,-2,200,2,25773.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1473.625352,1482.272617,1466.341289,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
193,900,1500,-2,150,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.623984,1493.63168,1509.872969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
194,350,1500,2,70,2,32932.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1514.8581835,1531.777734,1512.291289,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
195,900,1500,-2,30,1,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.623984,1493.63168,1529.973867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
196,750,750,0,100,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.152578,1467.152578,1477.29043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
197,1200,1500,2,150,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.84082,1493.999375,1509.821875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
198,450,1500,2,15,1,30068.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1475.3135155,1483.719805,1473.2720705,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
199,350,1500,-2,300,1,32932.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1514.8581835,1531.777734,1514.35,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200,1050,1500,2,30,1,12886.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1524.373477,1531.777734,1516.212227,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201,350,1500,-2,30,1,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.279238,1482.35875,1463.674258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
202,150,1500,2,50,2,38659.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1513.039727,1531.742461,1517.786484,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
203,1050,1500,2,50,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.1106055,1483.827578,1482.624453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
204,1200,1500,-2,200,2,8591.0,0.0,0.0,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1478.538438,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
205,350,1500,2,100,2,32932.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1515.0100585,1531.729727,1512.945547,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
206,1200,1500,2,200,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.823906,1493.63168,1507.569883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
207,1050,1500,-2,300,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.1178125,1482.272617,1469.231016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,750,1500,2,15,2,21477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.9921875,1493.553242,1524.8044335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
209,150,1500,-2,15,2,38659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.039727,1531.742461,1537.3548635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
210,450,1500,2,70,2,30068.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1471.329043,1482.290938,1468.336797,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
211,750,1500,-2,70,2,21477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.4506445,1483.797305,1478.139609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
212,1200,1500,-2,100,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.979336,1493.553242,1514.305742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213,600,600,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.037344,1475.037344,1470.440625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
